"x","y","height","area"
10.0008333160832,56.9916666402051,1.70206725597382,4700.75448167324
10.0008333160832,56.9924999735351,0.919021844863892,4700.6500749588
10.0008333160832,56.993333306865,0.759486258029938,4700.54566717148
10.0008333160832,56.994166640195,0.572512149810791,4700.44125831127
10.0008333160832,56.994999973525,0.566354990005493,4700.33684837818
10.0008333160832,56.995833306855,0.884443998336792,4700.23243737221
10.0008333160832,56.996666640185,0.455316871404648,4700.12802529335
10.0008333160832,56.9974999735149,0.190211817622185,4700.02361232042
10.0008333160832,56.9983333068449,0.922356247901917,4699.91919827461
10.0008333160832,56.9991666401749,1.10642659664154,4699.8147829175
10.0008333160832,56.9999999735049,0.683233559131622,4699.71036678553
10.0008333160832,57.0166666401045,0,4697.62182426453
10.0008333160832,57.0174999734344,0,4697.51738607883
10.0008333160832,57.0183333067644,0,4697.41294705868
10.0008333160832,57.0191666400944,0.0174571927636862,4697.30850684643
10.0008333160832,57.0199999734244,0.413020849227905,4697.2040656805
10.0008333160832,57.0208333067544,1.22631597518921,4697.09962338209
10.0008333160832,57.0216666400843,1.41646897792816,4696.9951800704
10.0008333160832,57.0224999734143,1.35177540779114,4696.89073586464
10.0008333160832,57.0233333067443,1.21338295936584,4696.78629040718
10.0008333160832,57.0241666400743,1.12952089309692,4696.68184405565
10.0008333160832,57.0249999734043,2.64000749588013,4696.57739663124
10.0008333160832,57.0258333067342,2.2829897403717,4696.47294795513
10.0008333160832,57.0266666400642,1.93766725063324,4696.36849862337
10.0008333160832,57.0274999733942,1.32914161682129,4696.26404803991
10.0008333160832,57.0283333067242,0.621159672737122,4696.15959620476
10.0008333160832,57.0291666400542,1.49362730979919,4696.05514383316
10.0008333160832,57.0299999733841,1.49600303173065,4695.95068997145
10.0008333160832,57.0308333067141,2.14130187034607,4695.84623527527
10.0008333160832,57.0316666400441,2.5964527130127,4695.74177932739
10.0008333160832,57.0324999733741,2.68866586685181,4695.63732278347
10.0008333160832,57.033333306704,2.55711126327515,4695.53286463022
10.0008333160832,57.034166640034,1.3730376958847,4695.42840594053
10.0008333160832,57.034999973364,1.39841258525848,4695.32394587994
10.0008333160832,57.035833306694,1.36734819412231,4695.21948498487
10.0008333160832,57.036666640024,1.2579311132431,4695.11502283812
10.0008333160832,57.0374999733539,1.06860494613647,4695.01055985689
10.0008333160832,57.0383333066839,1.30506038665771,4694.90609562397
10.0008333160832,57.0391666400139,1.32234299182892,4694.80163049698
10.0008333160832,57.0399999733439,1.13577473163605,4694.69716447592
10.0008333160832,57.0408333066739,0.623909294605255,4694.59269696474
10.0008333160832,57.0416666400038,0.102034546434879,4694.48822879791
10.0016666494132,56.9916666402051,2.06434941291809,4700.75448167324
10.0016666494132,56.9924999735351,0.889876961708069,4700.6500749588
10.0016666494132,56.993333306865,0.618651568889618,4700.54566717148
10.0016666494132,56.994166640195,0.32763609290123,4700.44125831127
10.0016666494132,56.994999973525,0.0844639092683792,4700.33684837818
10.0016666494132,56.995833306855,0.136592030525208,4700.23243737221
10.0016666494132,56.996666640185,0.138084411621094,4700.12802529335
10.0016666494132,56.9974999735149,0.0863825455307961,4700.02361232042
10.0016666494132,56.9983333068449,0.738948822021484,4699.91919827461
10.0016666494132,56.9991666401749,1.0330194234848,4699.8147829175
10.0016666494132,56.9999999735049,0.684935808181763,4699.71036678553
10.0016666494132,57.0166666401045,0,4697.62182426453
10.0016666494132,57.0174999734344,0,4697.51738607883
10.0016666494132,57.0183333067644,0,4697.41294705868
10.0016666494132,57.0191666400944,0.0106446305289865,4697.30850684643
10.0016666494132,57.0199999734244,0.238870814442635,4697.2040656805
10.0016666494132,57.0208333067544,0.909730553627014,4697.09962338209
10.0016666494132,57.0216666400843,1.01301062107086,4696.9951800704
10.0016666494132,57.0224999734143,0.885286211967468,4696.89073586464
10.0016666494132,57.0233333067443,0.813747942447662,4696.78629040718
10.0016666494132,57.0241666400743,1.08353102207184,4696.68184405565
10.0016666494132,57.0249999734043,2.48351049423218,4696.57739663124
10.0016666494132,57.0258333067342,2.37795472145081,4696.47294795513
10.0016666494132,57.0266666400642,2.30241727828979,4696.36849862337
10.0016666494132,57.0274999733942,1.81399500370026,4696.26404803991
10.0016666494132,57.0283333067242,0.559831559658051,4696.15959620476
10.0016666494132,57.0291666400542,0.26214075088501,4696.05514383316
10.0016666494132,57.0299999733841,1.57224059104919,4695.95068997145
10.0016666494132,57.0308333067141,1.72155976295471,4695.84623527527
10.0016666494132,57.0316666400441,2.12921047210693,4695.74177932739
10.0016666494132,57.0324999733741,2.57685995101929,4695.63732278347
10.0016666494132,57.033333306704,2.59778833389282,4695.53286463022
10.0016666494132,57.034166640034,1.52233183383942,4695.42840594053
10.0016666494132,57.034999973364,1.40820956230164,4695.32394587994
10.0016666494132,57.035833306694,1.03190064430237,4695.21948498487
10.0016666494132,57.036666640024,0.67582380771637,4695.11502283812
10.0016666494132,57.0374999733539,0.620885670185089,4695.01055985689
10.0016666494132,57.0383333066839,1.37854599952698,4694.90609562397
10.0016666494132,57.0391666400139,1.71917366981506,4694.80163049698
10.0016666494132,57.0399999733439,1.38861882686615,4694.69716447592
10.0016666494132,57.0408333066739,0.726367592811584,4694.59269696474
10.0016666494132,57.0416666400038,0.12184501439333,4694.48822879791
10.0024999827432,56.9916666402051,1.3263828754425,4700.75448167324
10.0024999827432,56.9924999735351,0.676714956760406,4700.6500749588
10.0024999827432,56.993333306865,0.341449707746506,4700.54566717148
10.0024999827432,56.994166640195,0.168285802006721,4700.44125831127
10.0024999827432,56.994999973525,0.054890900850296,4700.33684837818
10.0024999827432,56.995833306855,0.0217015370726585,4700.23243737221
10.0024999827432,56.996666640185,0,4700.12802529335
10.0024999827432,56.9974999735149,0,4700.02361232042
10.0024999827432,56.9983333068449,0.367665886878967,4699.91919827461
10.0024999827432,56.9991666401749,0.855352818965912,4699.8147829175
10.0024999827432,56.9999999735049,1.17092323303223,4699.71036678553
10.0024999827432,57.0166666401045,0,4697.62182426453
10.0024999827432,57.0174999734344,0,4697.51738607883
10.0024999827432,57.0183333067644,0,4697.41294705868
10.0024999827432,57.0191666400944,0.00638677785173059,4697.30850684643
10.0024999827432,57.0199999734244,0.161163285374641,4697.2040656805
10.0024999827432,57.0208333067544,0.739621818065643,4697.09962338209
10.0024999827432,57.0216666400843,0.862911283969879,4696.9951800704
10.0024999827432,57.0224999734143,0.629366517066956,4696.89073586464
10.0024999827432,57.0233333067443,0.409215986728668,4696.78629040718
10.0024999827432,57.0241666400743,0.98452490568161,4696.68184405565
10.0024999827432,57.0249999734043,1.23153507709503,4696.57739663124
10.0024999827432,57.0258333067342,1.40786492824554,4696.47294795513
10.0024999827432,57.0266666400642,1.72516274452209,4696.36849862337
10.0024999827432,57.0274999733942,1.73009860515594,4696.26404803991
10.0024999827432,57.0283333067242,1.04279017448425,4696.15959620476
10.0024999827432,57.0291666400542,0.301962286233902,4696.05514383316
10.0024999827432,57.0299999733841,1.59161937236786,4695.95068997145
10.0024999827432,57.0308333067141,1.49816584587097,4695.84623527527
10.0024999827432,57.0316666400441,1.74012589454651,4695.74177932739
10.0024999827432,57.0324999733741,2.40308165550232,4695.63732278347
10.0024999827432,57.033333306704,2.81948828697205,4695.53286463022
10.0024999827432,57.034166640034,1.39348316192627,4695.42840594053
10.0024999827432,57.034999973364,1.10450315475464,4695.32394587994
10.0024999827432,57.035833306694,0.987387239933014,4695.21948498487
10.0024999827432,57.036666640024,0.697761952877045,4695.11502283812
10.0024999827432,57.0374999733539,0.459008097648621,4695.01055985689
10.0024999827432,57.0383333066839,1.28184330463409,4694.90609562397
10.0024999827432,57.0391666400139,1.85358059406281,4694.80163049698
10.0024999827432,57.0399999733439,1.57202136516571,4694.69716447592
10.0024999827432,57.0408333066739,0.866741836071014,4694.59269696474
10.0024999827432,57.0416666400038,0.179998323321342,4694.48822879791
10.0033333160733,56.9916666402051,1.08769774436951,4700.75448167324
10.0033333160733,56.9924999735351,0.609490215778351,4700.6500749588
10.0033333160733,56.993333306865,0.168278321623802,4700.54566717148
